id,datetime,weekday,hour,minutes,day,month,year,day_period,seasson,acc_cause,meteo_condition,road_condition,nr_injured,nr_dead,nr_vehicles,lat,lon
1241,2023-08-24 15:30:00,3,15,30,24,8,2023,Early Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,235470.40385041,211456.47128026
1242,2023-08-25 04:50:00,4,4,50,25,8,2023,Early Morning,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,1,1,258268.06889855,227390.71813167
1243,2023-08-26 12:50:00,5,12,50,26,8,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,0,1,1,174004.72944829,280145.80757566
1244,2023-08-25 14:16:00,4,14,16,25,8,2023,Afternoon,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,237725.2233472,207269.54812505
1245,2023-08-26 19:00:00,5,19,0,26,8,2023,Evening,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,247675.44514842,231562.75127611
1246,2023-08-26 21:10:00,5,21,10,26,8,2023,Late Evening,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,198632.76860226,69399.32197496
1247,2023-08-25 14:16:00,4,14,16,25,8,2023,Afternoon,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,246039.69921921,214349.6023895
1248,2023-08-27 22:20:00,6,22,20,27,8,2023,Late Evening,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,177284.72426241,296330.19323199
1249,2023-08-27 13:00:00,6,13,0,27,8,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,2,311040.17460802,152011.81136358
1250,2023-08-26 16:25:00,5,16,25,26,8,2023,Early Afternoon,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,4,0,1,253811.09365854,249380.54715854
1251,2023-08-27 19:10:00,6,19,10,27,8,2023,Evening,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,1,181238.2369756,231412.21144458
1252,2023-08-26 16:40:00,5,16,40,26,8,2023,Early Afternoon,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,237314.38895421,211116.53852576
1253,2023-08-26 16:08:00,5,16,8,26,8,2023,Early Afternoon,Summer,Depășire neregulamentară,Timp senin,Uscată,1,0,2,161180.25526747,242749.18464721
1254,2023-08-27 19:20:00,6,19,20,27,8,2023,Evening,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,3,0,1,181889.11197627,340267.08655562
1255,2023-08-27 10:07:00,6,10,7,27,8,2023,Late Morning,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,235231.56460911,209603.35250103
1256,2023-08-26 04:25:00,5,4,25,26,8,2023,Early Morning,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,1,1,217830.19576616,212320.43927301
1257,2023-08-27 13:50:00,6,13,50,27,8,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,109256.01018375,341336.8411403
1258,2023-08-28 20:35:00,0,20,35,28,8,2023,Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,228114.02077665,283040.38934514
1259,2023-08-27 12:39:00,6,12,39,27,8,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,2,233264.1764966,207121.44948538
1260,2023-08-28 08:22:00,0,8,22,28,8,2023,Morning,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,1,233466.27703211,211094.09552176
1261,2023-08-27 17:20:00,6,17,20,27,8,2023,Early Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,1,232883.86542877,208697.09491729
1262,2023-08-28 16:48:00,0,16,48,28,8,2023,Early Afternoon,Summer,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,236173.95672237,210230.49552088
1263,2023-08-27 07:50:00,6,7,50,27,8,2023,Morning,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,170865.47812972,294323.81795444
1264,2023-08-27 19:50:00,6,19,50,27,8,2023,Evening,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,164531.44841871,293541.704824
1265,2023-08-28 16:48:00,0,16,48,28,8,2023,Early Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,235160.33797134,205724.37676628
1266,2023-08-29 06:53:00,1,6,53,29,8,2023,Morning,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,313379.81419556,141498.0984189
1267,2023-08-29 01:43:00,1,1,43,29,8,2023,Late Night,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,2,1,1,243701.92830087,197840.16954741
1268,2023-08-29 19:05:00,1,19,5,29,8,2023,Evening,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,1,200222.68450652,299324.28215092
1269,2023-08-28 19:35:00,0,19,35,28,8,2023,Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,235433.32538456,197619.64180543
1270,2023-08-28 22:28:00,0,22,28,28,8,2023,Late Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,143916.92685369,301502.0700364
1271,2023-08-30 14:15:00,2,14,15,30,8,2023,Afternoon,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,277179.61448967,167418.64489959
1272,2023-08-30 08:19:00,2,8,19,30,8,2023,Morning,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,4,230206.48162924,210196.41213074
1273,2023-08-30 15:20:00,2,15,20,30,8,2023,Early Afternoon,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,230678.96131722,211368.78088194
1274,2023-08-30 22:05:00,2,22,5,30,8,2023,Late Evening,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,235896.37929129,209859.6636929
1275,2023-08-30 16:28:00,2,16,28,30,8,2023,Early Afternoon,Summer,Alte abateri comise de pietoni,Timp senin,Uscată,1,0,1,165136.5432816,292158.83877687
1276,2023-08-31 19:50:00,3,19,50,31,8,2023,Evening,Summer,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,229173.31678443,154459.68394887
1277,2023-08-31 12:50:00,3,12,50,31,8,2023,Afternoon,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,237236.42773016,211566.02775714
1278,2023-08-31 15:42:00,3,15,42,31,8,2023,Early Afternoon,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,234849.62147773,208311.85119132
1279,2023-08-31 16:15:00,3,16,15,31,8,2023,Early Afternoon,Summer,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,229203.77569375,154371.36587249
1280,2023-08-29 07:40:00,1,7,40,29,8,2023,Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,12,1,1,186629.77946151,103830.21287085
1281,2023-08-29 21:30:00,1,21,30,29,8,2023,Late Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,0,1,1,286343.22000897,146471.86286772
1282,2023-08-29 07:50:00,1,7,50,29,8,2023,Morning,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,246653.51225182,155014.55032295
1283,2023-08-29 13:50:00,1,13,50,29,8,2023,Afternoon,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,174368.33197714,209369.75423695
1284,2023-01-03 10:21:00,1,10,21,3,1,2023,Late Morning,Winter,Neacordarea priorității pietonilor,Timp senin,Uscată,2,0,1,232769.95594406,209203.35755677
1285,2023-01-18 17:17:00,2,17,17,18,1,2023,Early Afternoon,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,234867.98929804,208267.53839338
1286,2023-01-24 13:40:00,1,13,40,24,1,2023,Afternoon,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,233519.36725114,209131.5398021
1287,2023-01-26 16:34:00,3,16,34,26,1,2023,Early Afternoon,Winter,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,234005.97730081,210069.74625927
1288,2023-02-05 19:00:00,6,19,0,5,2,2023,Evening,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,2,128485.09204234,352948.34506322
1289,2023-02-06 10:37:00,0,10,37,6,2,2023,Late Morning,Winter,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,234782.90152578,210187.24804259
1290,2023-02-07 21:19:00,1,21,19,7,2,2023,Late Evening,Winter,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,235713.14683723,209176.51069541
1291,2023-02-14 00:11:00,1,0,11,14,2,2023,Late Night,Winter,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,235358.01780873,211189.55839368
1292,2023-02-16 07:19:00,3,7,19,16,2,2023,Morning,Winter,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,233875.48908779,211513.34368613
1293,2023-02-21 16:35:00,1,16,35,21,2,2023,Early Afternoon,Winter,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,4,234623.08968199,208584.57899125
1294,2023-03-02 10:00:00,3,10,0,2,3,2023,Late Morning,Spring,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,233408.78235778,209232.52450122
1295,2023-03-16 12:40:00,3,12,40,16,3,2023,Afternoon,Spring,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,233950.47410226,208335.10384813
1296,2023-03-17 22:08:00,4,22,8,17,3,2023,Late Evening,Spring,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,233859.29232467,208372.89629542
1297,2023-04-25 08:08:00,1,8,8,25,4,2023,Morning,Spring,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,229884.93658812,211795.51229555
1298,2023-04-29 15:29:00,5,15,29,29,4,2023,Early Afternoon,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,85920.30750108,356002.49294933
1299,2023-07-17 08:14:00,0,8,14,17,7,2023,Morning,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,193739.55207049,234637.53354459
1300,2023-05-24 20:30:00,2,20,30,24,5,2023,Evening,Spring,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,232813.45180336,299415.56281981
1301,2023-08-27 21:30:00,6,21,30,27,8,2023,Late Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,2,132143.25317737,294014.48007
1302,2023-08-30 19:20:00,2,19,20,30,8,2023,Evening,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,1,199992.12886909,132614.90099421
1303,2023-08-28 17:07:00,0,17,7,28,8,2023,Early Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,199133.79041564,222458.3906362
1304,2023-08-27 15:10:00,6,15,10,27,8,2023,Early Afternoon,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,1,194902.53711713,135632.05862671
1305,2023-08-27 10:15:00,6,10,15,27,8,2023,Late Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,199288.0058716,107878.58984839
1306,2023-08-17 16:00:00,3,16,0,17,8,2023,Early Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,4,0,2,262870.17405276,192338.83703171
1307,2023-09-01 11:44:00,4,11,44,1,9,2023,Late Morning,Autumn,Alte abateri comise de conducătorii auto,Timp senin,Uscată,1,0,2,215115.91926256,106326.34169313
1308,2023-09-01 09:20:00,4,9,20,1,9,2023,Late Morning,Autumn,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,252042.95523772,259774.09184965
1309,2023-09-01 16:45:00,4,16,45,1,9,2023,Early Afternoon,Autumn,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,231538.01146681,248218.67933786
1310,2023-09-01 15:39:00,4,15,39,1,9,2023,Early Afternoon,Autumn,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,4,232463.52396775,211395.02930029
1311,2023-09-01 22:31:00,4,22,31,1,9,2023,Late Evening,Autumn,Alte defecțiuni tehnice,Timp senin,Uscată,1,0,1,211888.73019676,237914.21682735
1312,2023-09-01 14:15:00,4,14,15,1,9,2023,Afternoon,Autumn,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,1,264924.32712587,193323.72303186
1313,2023-09-01 12:55:00,4,12,55,1,9,2023,Afternoon,Autumn,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,184098.74891842,84982.80104634
1314,2023-09-01 01:45:00,4,1,45,1,9,2023,Late Night,Autumn,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,2,0,1,182830.33641712,64792.97602574
1315,2023-09-02 23:32:00,5,23,32,2,9,2023,Late Evening,Autumn,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,1,263480.89274939,194066.27615762
1316,2023-09-02 11:20:00,5,11,20,2,9,2023,Late Morning,Autumn,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,245538.96773109,231934.50119625
1317,2023-09-02 16:50:00,5,16,50,2,9,2023,Early Afternoon,Autumn,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,232502.71537404,211514.98476917
1318,2023-09-02 16:40:00,5,16,40,2,9,2023,Early Afternoon,Autumn,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,2,251002.34898666,217756.53868178
1319,2023-09-02 21:35:00,5,21,35,2,9,2023,Late Evening,Autumn,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,4,0,2,234617.2653762,211848.80625388
1320,2023-09-02 21:10:00,5,21,10,2,9,2023,Late Evening,Autumn,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,164007.24967919,291593.14813208
1321,2023-09-02 02:15:00,5,2,15,2,9,2023,Late Night,Autumn,Conducere imprudentă,Timp senin,Uscată,0,1,1,237408.09037905,145269.20501411
1322,2023-09-03 12:03:00,6,12,3,3,9,2023,Afternoon,Autumn,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,3,0,2,231047.46740867,210870.98387713
1323,2023-09-03 20:30:00,6,20,30,3,9,2023,Evening,Autumn,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,236733.02540346,210492.85471197
1324,2023-09-03 22:25:00,6,22,25,3,9,2023,Late Evening,Autumn,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,234258.51667687,209172.10706878
1325,2023-09-03 20:05:00,6,20,5,3,9,2023,Evening,Autumn,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,1,233677.01401013,101799.06071402
1326,2023-09-03 11:50:00,6,11,50,3,9,2023,Late Morning,Autumn,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,150447.15097921,269172.5407696
1327,2023-09-03 05:40:00,6,5,40,3,9,2023,Early Morning,Autumn,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,2,172787.31680966,334035.00101998
1328,2023-09-03 11:05:00,6,11,5,3,9,2023,Late Morning,Autumn,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,196891.51995924,86646.93826767
1329,2023-09-04 12:20:00,0,12,20,4,9,2023,Afternoon,Autumn,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,233785.81374687,204707.52745058
1330,2023-09-04 07:40:00,0,7,40,4,9,2023,Morning,Autumn,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,236561.5574997,204987.32432587
1331,2023-09-04 11:38:00,0,11,38,4,9,2023,Late Morning,Autumn,Conducere imprudentă,Timp senin,Uscată,1,0,2,237895.05750106,206778.81807769
1332,2023-09-04 18:38:00,0,18,38,4,9,2023,Evening,Autumn,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,233831.65280942,205454.04932634
1333,2023-09-04 08:44:00,0,8,44,4,9,2023,Morning,Autumn,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,263386.73565206,193660.31337681
1334,2023-09-04 08:12:00,0,8,12,4,9,2023,Morning,Autumn,Depășire neregulamentară,Timp senin,Uscată,1,0,2,182168.45460742,113517.31632341
1335,2023-09-05 11:10:00,1,11,10,5,9,2023,Late Morning,Autumn,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,1,233733.15428781,205498.58259463
1336,2023-09-05 12:56:00,1,12,56,5,9,2023,Afternoon,Autumn,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,233544.22111834,209119.60300812
1337,2023-09-05 19:08:00,1,19,8,5,9,2023,Evening,Autumn,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,234283.76236264,209198.17616114
1338,2023-09-05 15:42:00,1,15,42,5,9,2023,Early Afternoon,Autumn,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,0,1,1,191538.77511183,80234.50056476
1339,2023-09-05 09:07:00,1,9,7,5,9,2023,Late Morning,Autumn,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,227763.84302435,203929.00264045
1340,2023-09-05 11:03:00,1,11,3,5,9,2023,Late Morning,Autumn,Conducere imprudentă,Timp senin,Uscată,1,0,1,154466.98357458,231307.22610588
1341,2023-09-05 08:00:00,1,8,0,5,9,2023,Morning,Autumn,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,228683.40240029,154179.7291522
1342,2023-09-05 08:46:00,1,8,46,5,9,2023,Morning,Autumn,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,0,1,1,133741.17886587,293273.10585669
1343,2023-09-05 21:15:00,1,21,15,5,9,2023,Late Evening,Autumn,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,0,1,1,219642.78622917,177254.52196053
1344,2023-09-05 09:27:00,1,9,27,5,9,2023,Late Morning,Autumn,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,119493.55028717,337983.53931199
1345,2023-09-06 05:00:00,2,5,0,6,9,2023,Early Morning,Autumn,"Stare de oboseală avansată, adormire la volan",Timp senin,Uscată,1,0,1,281282.70374641,164844.19978381
1346,2023-09-06 08:43:00,2,8,43,6,9,2023,Morning,Autumn,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,233764.85994793,211965.16858188
1347,2023-09-06 13:33:00,2,13,33,6,9,2023,Afternoon,Autumn,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,234597.10682378,204006.23732376
1348,2023-09-06 20:22:00,2,20,22,6,9,2023,Evening,Autumn,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,234630.44432382,208531.10842212
1349,2023-09-06 16:30:00,2,16,30,6,9,2023,Early Afternoon,Autumn,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,245287.13339719,231893.75063346
1350,2023-09-07 20:00:00,3,20,0,7,9,2023,Evening,Autumn,Conducere imprudentă,Timp senin,Uscată,2,0,2,212460.37639188,282733.14926881
1351,2023-09-07 18:00:00,3,18,0,7,9,2023,Evening,Autumn,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,1,244315.02536978,252796.1609008
1352,2023-09-07 22:00:00,3,22,0,7,9,2023,Late Evening,Autumn,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,101709.83887149,349169.94699617
